;FON_026_006;Visita infructuosa buscafugas por motivos ajenos;55,29;;
;FON_026_007;Busqueda de fuga en red de abastecimiento de comunidad de propietarios/comercio;215,04;;
;FON_026_008;Busqueda de fuga en circuitos de piscina de hasta 100m2 (piscina vacia);286,72;;
;FON_027_001;Reparacion con soldadura de tuberias generales y privativas;59,63;;
;FON_027_002;Sustitucion mangueton incluido desmontaje, montaje de inodoro y tramo de tuberia;153,01;;
;FON_027_003;Reparacion de mangueton;59,44;;
;FON_027_004;Reparacion de tuberia con gebos tapaporos (sin incluir material);25,77;;
;FON_027_005;Vaciado y llenado de circuito de calefaccion con purgado de radiadores;44,58;;
;FON_027_006;Sustitucion bajante/ascendente 1 m. servicio minimo 28 mm. y 90 mm. Ver leyenda.;86,70;;
;FON_027_007;Sustitucion bajante/ascendente 2 m. servicio minimo 28 mm. y 90 mm. Ver leyenda.;111,44;;
;FON_027_008;Sustitucion bajante/ascendente 3 m. servicio minimo 28 mm. y 90 mm. Ver leyenda.;130,05;;
;FON_027_009;Sustitucion tuberia bajante/ascendente m. adicional 28 mm. y 90 mm. Ver leyenda.;41,50;;
;FON_027_010;Sustitucion de bajante vista pluviales del edificio Hasta 3 m. (servicio minimo);103,00;;
;FON_027_011;Sustitucion de bajante vista de pluviales del edificio (metro lineal adicional);41,50;;
;FON_027_012;Sust tub calefaccion desague alimentacion cobre plomo PVC 1 ml SM 22 asc 75 baj;62,80;;
;FON_027_013;Sust tub calefaccion desague alimentacion cobre plomo PVC 2 ml SM 22 asc 75 baj;70,19;;
;FON_027_014;Sust tub calefaccion desague alimentacion cobre plomo PVC 3 ml SM 22 asc 75 baj;82,93;;
;FON_027_015;Sust tub calefaccion desague alimentacion cobre plomo PVC ml adic. 22 asc 75 baj;17,85;;
;FON_027_016;Sustitucion tuberia Polietileno o simil Hasta 40mm. 1m. +piezas union;87,24;;
;FON_027_017;Sustitucion tuberia Polietileno o simil Hasta 40mm. 2m. +piezas union;104,24;;
;FON_027_018;Sustitucion tuberia Polietileno o simil Hasta 40mm. 3m. +piezas union;120,71;;
;FON_027_019;Sustitucion tuberia Polietileno o similar hasta 40mm. metro adicional;27,43;;
;FON_027_020;Sustitucion tuberia Multicapa Hasta 1m. lineal mas piezas de union y accesorios;110,83;;
;FON_027_021;Sustitucion tuberia Multicapa Hasta 2m. lineal mas piezas de union y accesorios;119,61;;
;FON_027_022;Sustitucion tuberia Multicapa Hasta 3m. lineal mas piezas de union y accesorios;136,07;;
;FON_027_023;Sustitucion de tuberia Multicapa m. adicional mas piezas de union y accesorios;43,89;;
;FON_027_024;Metro lineal de canalon de PVC (sin andamio);40,86;;
;FON_027_025;Metro lineal de canalon de zinc/chapa (sin andamio);49,04;;
;FON_028_001;Desatasco manual con producto desatascador;48,56;;
;FON_028_002;Desatasco por medios mecanizados (peq. presion /karcher o electricas giratorias;63,01;;
;FON_028_003;Desatasco con camion bomba (Se incluyen 2 h de intervencion);;;
;FON_028_005;Desatasco Infructuoso;48,56;;
;FON_028_006;Desatasco con exito;70,69;;
;FON_035_001;Gebo Hembra/Macho 1;12,85;;
;FON_035_002;Gebo Hembra/Macho 1/1/2;22,18;;
;FON_035_003;Gebo Hembra/Macho 1/1/4;18,21;;
;FON_035_004;Gebo Hembra/Macho 2;32,57;;
;FON_035_005;Gebo Hembra/Macho 3/4;11,48;;
;FON_035_006;Gebo Hembra/Macho 1/2;10,24;;
;FON_035_007;Gebo Hembra/Macho 3/8;10,24;;
;FON_035_008;Gebo Tapa-Poros 2;17,59;;
;FON_035_009;Gebo Tapa-Poros 1/1/2;13,34;;
;FON_035_010;Gebo Tapa-Poros 1/ 1/4;11,23;;
;FON_035_011;Gebo Tapa-Poros 1/2;9,07;;
;FON_035_012;Gebo Tapa-Poros 3/4;6,52;;
;FON_035_013;Gebo Tapa-Poros 1/2;6,01;;
;FON_035_014;Gebo Tapa-Poros 3/8;9,65;;
;FON_036_001;Material de fontaneria no baremado;;;
;FON_040_001;Desmontaje de radiador;17,82;;
;FON_040_002;Montaje de radiador;26,75;;
;FON_040_003;Sustitucion de injerto de bajante general (se incluye primer metro de tuberia);177,49;;
;FON_040_004;Sustitucion de injerto de bajante general (se incluyen dos metros de tuberia);197,18;;
;FON_040_005;Sustitucion de injerto de bajante general (se incluyen tres metros de tuberia);211,99;;
;FON_040_006;Sustitucion valvula ba?era y/o con rebosadero (sustitucion hasta 1m. de tuberia);93,78;;
;FON_040_007;Sustitucion valvula ba?era sin rebosadero (sustitucion hasta 1m. de tuberia);76,66;;
;FON_040_008;Reparacion de valvula de ba?era;38,98;;
;FON_040_009;Sustitucion bote sifonico (incluido empalmes y soldaduras hasta 5 salidas);123,98;;
;FON_040_010;Reparacion de bote sifonico;55,68;;
;FON_040_011;Sustitucion / reparacion de sifon;43,30;;
;FON_040_012;Sustitucion juego de latiguillos;32,88;;
;FON_040_013;Cambio llave y/o detentor de radiador;41,51;;
;FON_040_014;Sustitucion de valvula de bide, lavabo, fregadero;31,98;;
;FON_044_001;Localizacion en techo escayola o registrable;35,51;;
;FON_044_002;Localizacion en paramento vertical;38,02;;
;FON_044_003;Localizacion en paramento horizontal de gres o similar;40,01;;
;FON_044_004;Localizacion en solera de hormigon en patios y garajes y solera pre-parquet;46,77;;
;FON_044_005;Localización sin picado;25,69;;
;FON_044_006;Plus de localización de avería en tres o más viviendas o locales;12,84;;
;FON_050_001;Lavabo (unidad);;;
;FON_050_002;Pedestal / Semipedestal (unidad);;;
;FON_050_003;Inodoro completo (unidad);;;
;FON_050_004;Taza (unidad);;;
;FON_050_005;Cisterna / Tanque (unidad);;;
;FON_050_006;Asiento/tapa (unidad);;;
;FON_050_007;Ba?era (unidad);;;
;FON_050_008;Plato de ducha (unidad);;;
;FON_050_009;Bide (unidad);;;
;FON_050_010;Desmontaje de primer sanitario (lavabo, bide, inodoro);38,36;;
;FON_050_011;Desmontaje de sanitario adicional (lavabo, bide, inodoro);13,16;;
;FON_050_012;Desmontaje de sanitarios (ba?era);36,94;;
;FON_050_013;Montaje de primer sanitario (lavabo, bide, inodoro);38,36;;
;FON_050_014;Montaje de sanitario adicional (lavabo, bide, inodoro);13,16;;
;FON_050_015;Montaje de sanitarios (ba?era);45,22;;
;FON_050_016;Desmontaje de sanitarios (plato de ducha);50,58;;
;FON_050_017;Montaje de sanitarios (plato de ducha);60,70;;
;FON_050_033;Desmontaje y Montaje completo lavabo con o sin pedestal;;;
;FON_050_034;Desmontaje y Montaje completo pedestal/semipedestal;;;
;FON_050_035;Desmontaje y Montaje completo inodoro completo;;;
;FON_050_036;Desmontaje y Montaje completo taza;;;
;FON_050_037;Desmontaje y Montaje completo cisterna/tanque;37,76;;
;FON_050_038;Desmontaje y Montaje completo asiento/tapa;31,52;;
;FON_050_039;Desmontaje y montaje completo bide;;;
;FON_050_040;Desmontaje y Montaje completo sanitario adicional;;;
;FON_050_041;Desmontaje y Montaje completo plato de ducha hasta 1 metro sin alicatado;;;
;FON_050_042;Desmontaje y Montaje completo plato de ducha hasta 1 metro con alicatado;;;
;FON_050_043;Desmontaje y Montaje completo plato de ducha mayor de 1 metro sin alicatado;;;
;FON_050_044;Desmontaje y Montaje completo plato de ducha mayor de 1 metro con alicatado;;;
;FON_050_045;Mecanismo de la Cisterna (material);;;
;FON_050_046;Desmontaje y montaje completo de Mecanismo de la Cisterna (cualquier modelo, sólo mano de obra);38,53;;
Carpintería;;;;
;CAR_001_001;Precio mano de obra carpintero para trabajos no baremados;31,05;;
;CAR_001_002;Precio mano de obra ayudante de carpintero para trabajos no baremados;21,54;;
;CAR_001_003;Instalacion de campana extractora;38,16;;
;CAR_031_001;Sustitucion encimera cocina madera/similar incluido encastre y copete Hasta 1.80;321,74;;
;CAR_031_002;Sustitucion encimera cocina madera/similar incluido encastre/copete. Metro adic.;73,91;;
;CAR_031_003;Desmontaje de encimera cocina de madera o similar;17,70;;
;CAR_031_004;Montaje de encimera cocina de madera o similar;26,55;;
;CAR_036_001;Material de carpinteria no baremado;;;
;CAR_038_001;Mueble de ba?o de 60 cm ancho incluyendo encimera;;;
;CAR_038_002;Mueble de ba?o de 70 cm ancho incluyendo encimera;;;
;CAR_038_003;Mueble de ba?o de 80 cm ancho incluyendo encimera;;;
;CAR_038_004;Mueble de ba?o de 90 cm ancho incluyendo encimera;;;
;CAR_038_005;Mueble de ba?o de 100 cm ancho incluyendo encimera;;;
;CAR_038_006;Mueble de ba?o a partir de 100 cm ancho incluyendo encimera;;;
;CAR_038_007;Mueble de ba?o de 120 cm ancho incluyendo encimera;;;
;CAR_038_008;Mueble de ba?o de mas de 120 cm ancho incluyendo encimera;;;
;CAR_038_009;Desmontaje de mueble de ba?o incluyendo encimera y desmontaje lavabo;40,74;;
;CAR_038_010;Montaje de mueble de ba?o incluyendo encimera y lavabo;61,11;;
;CAR_039_001;Casco mueble alto cocina sin puertas calidad media altura 70, menor 45 ancho;53,05;;
;CAR_039_002;Casco mueble alto cocina sin puertas calidad media altura 90, menor 45 ancho;59,68;;
;CAR_039_003;Casco mueble alto cocina sin puertas calidad media altura 70 entre 50-70 ancho;57,03;;
;CAR_039_004;Casco mueble alto cocina sin puertas calidad media altura 90 entre 50-70 ancho;63,66;;
;CAR_039_005;Casco mueble alto cocina sin puertas calidad media altura 70 entre 80-100 ancho;72,95;;
;CAR_039_006;Casco mueble alto cocina sin puertas calidad media altura 90 entre 80-100 ancho;79,58;;
;CAR_039_007;Casco mueble bajo de cocina sin puertas calidad media hasta 45 cm ancho.;63,66;;
;CAR_039_008;Casco mueble bajo de cocina sin puertas calidad media entre 50 y 70 cm ancho;70,30;;
;CAR_039_009;Casco mueble bajo de cocina sin puertas calidad media entre 80 y 100 cm ancho.;83,56;;
;CAR_039_010;Casco mueble cocina sin puertas rinconero alto calidad media altura 70 chaflan;107,43;;
;CAR_039_011;Casco mueble cocina sin puertas rinconero alto calidad media altura 90 chaflan;116,72;;
;CAR_039_012;Casco mueble cocina sin puertas rinconero alto calidad media altura 70 escuadra;108,75;;
;CAR_039_013;Casco mueble cocina sin puertas rinconero alto calidad media altura 90 escuadra;118,03;;
;CAR_039_014;Casco mueble de cocina rinconero alto calidad media (altura 70 cm) terminal alto;54,38;;
;CAR_039_015;Casco mueble cocina rinconero alto calidad media altura 90 terminal alto;64,98;;
;CAR_039_016;Casco mueble cocina sin puertas rinconero bajo calidad media escuadra;145,32;;
;CAR_039_017;Casco mueble de cocina rinconero terminal bajo calidad media (ancho 30 cm);64,98;;
;CAR_039_018;Casco mueble cocina sin puertas escurreplatos calidad media altura 70 - 70 ancho;51,72;;
;CAR_039_019;Casco mueble cocina sin puerta escurreplato calidad media (70) entre 80/90 ancho;57,03;;
;CAR_039_020;Casco mueble cocina sin puerta escurreplato calidad media (90) hasta 70 cm ancho;63,66;;
;CAR_039_021;Casco mueble cocina sin puerta escurreplato calidad media (90) entre 80/90 ancho;71,62;;
;CAR_039_022;Casco mueble cocina sin puertas fregadero/horno calidad media - 60 cm ancho;59,68;;
;CAR_039_023;Casco mueble cocina sin puertas fregadero/horno calidad media entre 70-90 ancho;64,98;;
;CAR_039_024;Casco mueble cocina sin puertas fregadero/horno calidad media + 100 ancho;70,30;;
;CAR_039_025;Casco mueble cocina sin puertas sobre-campanas calidad media hasta 60 cm ancho;51,72;;
;CAR_039_026;Sustitucion de copete de cualquier material hasta 1.80 metro lineal;73,91;;
;CAR_039_027;Sustitucion de copete de cualquier material de 1.80 a 3.60 metro lineal;85,28;;
;CAR_039_028;Sustitucion de cornisa/zocalo de cualquier material hasta 1.80 metro lineal;79,60;;
;CAR_039_029;Sustitucion de cornisa/zocalo de cualquier material hasta 3,60 metro lineal;134,24;;
;CAR_039_030;Montaje primer mueble de cocina (Incluido montar encimera y puerta);50,07;;
;CAR_039_031;Montaje mueble de cocina adicional (Incluido montar encimera y puerta);26,59;;
;CAR_039_032;Desmontaje primer mueble cocina (incluido desmontar encimera);37,14;;
;CAR_039_033;Desmontaje mueble cocina adicional (incluido desmontar encimera);26,59;;
;CAR_039_034;Sustitucion de puerta en formica o similar para casco de cocina;80,72;;
;CAR_039_035;Sustitucion de costado hasta 0,90 m. acabado en formica o similar;86,51;;
;CAR_039_036;Sustitucion de costado hasta 0,90 m. acabado en madera natural o similar;138,39;;
;CAR_039_037;Sustitucion de frente de cajon hasta 15 cm Primera Unidad;63,42;;
;CAR_039_038;Sustitucion de frente de cajon hasta 15 cm Unidades adicionales;51,89;;
;CAR_039_039;Cascos de mueble columna horno/micro, 60 cm de fondo y hasta 150cm/h;120,78;;
;CAR_039_040;Casco de sobre columna de 60cm de fondo hasta 70cm/h;66,61;;
;CAR_039_041;Casco de columna escobero de 140 cm/h hasta 45cm de ancho;92,32;;
;CAR_039_042;Casco de columna escobero de 140 cm/h hasta 60cm de ancho;109,51;;
;CAR_039_043;Costados de formica de 60cm de fondo hasta 220cm/h;207,61;;
;CAR_039_044;Costados de rechapado de madera de 60cm de fondo hasta 220cm/h;249,12;;
;CAR_048_001;Cepillado y lijado de puerta incluido el barnizado/lacado en canto (1? puerta);68,23;;
;CAR_048_002;Cepillado y lijado de puerta incluido barnizado/lacado en canto (p. adicional);27,74;;
;CAR_048_003;Lijado, emplastecido y barnizado/lacado de puerta (p. que no sean nuevas);57,99;;
;CAR_048_004;Sum y coloc puerta paso con pintado/barnizado/lacado sin batidero-batiente-jamba;154,65;;
;CAR_048_005;Suministro y colocacion puerta paso mod provenzal o similar pino roble o sapely;250,18;;
;CAR_048_006;Sumin/coloc. puerta paso provenzal/similar en nogal,cerezo,hayavaporizada...;258,13;;
;CAR_048_007;Suministro y colocacion puerta paso completa para posterior pintado y barnizado;335,47;;
;CAR_048_008;Suministro y colocacion puerta paso completa en sapely o similar en roble o pino;451,99;;
;CAR_048_009;Suministro y colocacion puerta paso completa en nogal, cerezo, haya vaporizada?;470,20;;
;CAR_048_010;Suplemento por puerta de paso moldeada o pantografiada;49,58;;
;CAR_048_011;Suministro y colocacion de puerta de acceso no blindada completa. Ver leyenda.;547,46;;
