;ALB_054_008;Diferencia material tejas o pizarras;;;
;DIV_006_001;Visita sin realización de trabajos (incomparecencia asegurado / perjud, etc.);25,88;;
;PA;Partida Alzada;;;
;PRESU;Trabajos según presupuesto;;;
;ALB_024_014;Picado y enfoscado en mortero de cemento maestrado y fratasado (m2);28,54;;
Fontanería;;;;
;FON_001_001;Precio mano de obra fontanero para trabajos no baremados;25,88;;
;FON_001_002;Precio mano de obra ayudante de fontanero para trabajos no baremados;18,30;;
;FON_024_001;Sellado de bañera causando daños propios y/o a terceros;39,55;;
;FON_024_002;Desmontaje de fregadero;17,89;;
;FON_024_003;Montaje de fregadero;26,85;;
;FON_024_004;Desmontaje de mampara;50,00;;
;FON_024_005;Montaje de mampara;120,00;;
;FON_024_006;Desmontaje / Montaje de grifo y/o llaves de paso sin cambio de tubería;25,88;;
;FON_025_001;Incremento por urgencia sobre los trabajos de fontanería;12,94;;
;FON_026_001;Localización mediante Buscafugas por Ultrasonido;;;
;FON_026_002;Localización mediante Buscafugas por Gas Trazador;;;
;FON_026_003;Localización mediante Buscafugas por Termografía;;;
;FON_026_004;Localización mediante Buscafugas por Videoscopio;;;
;FON_027_001;Reparación con soldadura de tuberías generales y privativas;60,42;;
;FON_027_002;Sustitución manguetón incluido desmontaje y montaje de inodoro y tramo de tubería;155,04;;
;FON_027_003;Reparación de manguetón;60,24;;
;FON_027_004;Reparación de tubería con gebos tapaporos (sin incluir material);25,88;;
;FON_027_005;Vaciado y llenado de circuito de calefacción con purgado de radiadores;45,17;;
;FON_027_006;Sustitución tubería bajante/ascendente general, desvío o tramo de bajantes del edificio Hasta 1 m. lineal  (servicio mínimo)(a partir de 28 mm. en ascendente y 90 mm. en bajante);90,42;;
;FON_027_007;Sustitución tubería bajante/ascendente general, desvío o tramo de bajantes del edificio Hasta 2 m. lineal  (servicio mínimo)(a partir de 28 mm. en ascendente y 90 mm. en bajante);116,22;;
;FON_027_008;Sustitución tubería bajante/ascendente general, desvío o tramo de bajantes del edificio Hasta 3 m. lineal  (servicio mínimo)(a partir de 28 mm. en ascendente y 90 mm. en bajante);135,63;;
;FON_027_009;Sustitución tubería bajante/ascendente general, desvío o tramo de bajantes del edificio Metro lineal adicional (a partir de 28 mm. en ascendente y 90 mm. en bajante);43,29;;
;FON_027_010;Sustitución de bajante vista de pluviales del edificio Hasta 3 m. lineales (servicio mínimo);107,42;;
;FON_027_011;Sustitución de bajante vista de pluviales del edificio (metro lineal adicional);43,29;;
